Date,open,high,low,close,volume,adj_close,ret_1d,mom_5d,mom_5d_z,fwd_ret_5d,signal_z,position,strategy_ret_net,equity_strategy,equity_buyhold
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,122.906931,-0.0023510637560424374,-0.012259483076145217,-0.6514263602109979,0.0063629039765056294,-0.6514263602109979,0,0.0,1.0201146305291902,0.9778016770111296
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,123.46691,0.004556122225523707,-0.00552141530369199,-0.3111401290008634,-0.0029715168217946397,-0.3111401290008634,0,0.0,1.0201146305291902,0.9822566609639144
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,122.231083,-0.010009378221257803,-0.004482193082433472,-0.2988895953965058,0.0011848459200840544,-0.2988895953965058,0,0.0,1.0201146305291902,0.9724248825339767
2015-06-22,127.489998,128.059998,127.080002,127.610001,34039300,123.206231,0.007977905259990203,0.005436516913165601,0.19248660509548907,-0.024136060131569215,0.19248660509548907,0,0.0,1.0201146305291902,0.9801827961192899
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,122.646244,-0.00454511915067024,-0.004467088508483985,-0.349043151392539,-0.012595436677212857,-0.349043151392539,0,0.0,1.0201146305291902,0.9757277485214907
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,123.688976,0.00850194809064031,0.0063629039765056294,0.21823397977570386,-0.011786765863434745,0.21823397977570386,0,0.0,1.0201146305291902,0.9840233351900177
2015-06-25,128.860001,129.199997,127.5,127.5,31938100,123.100026,-0.004761539945160487,-0.0029715168217946397,-0.29711563795105755,-0.008313702549502255,-0.29711563795105755,0,0.0,1.0201146305291902,0.9793378687725404
2015-06-26,127.669998,127.989998,126.510002,126.75,44066800,122.375908,-0.005882354565871495,0.0011848459200840544,-0.06744414346295563,-0.005917161407292593,-0.06744414346295563,0,0.0,1.0201146305291902,0.9735770561886353
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,120.232518,-0.0175148036490973,-0.024136060131569215,-1.3837186548997629,0.00931505900924412,-1.3837186548997629,-1,0.0,1.0201146305291902,0.9565250452122253
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,121.101461,0.007227187906020616,-0.012595436677212857,-0.7439916205691229,-0.022801566365908688,-0.7439916205691229,0,0.0,1.0201146305291902,0.9634380314507889
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,122.231083,0.00932789737359152,-0.011786765863434745,-0.6894861205174473,-0.05157976878925297,-0.6894861205174473,0,0.0,1.0201146305291902,0.9724248825339769
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,122.076609,-0.0012637865607391108,-0.008313702549502255,-0.4857385672598142,-0.024992126050945584,-0.4857385672598142,0,0.0,1.0201146305291902,0.9711959450361021
2015-07-06,124.940002,126.230003,124.849998,126.0,28060400,121.65179,-0.003479937749581441,-0.005917161407292593,-0.3366037972174966,-0.002698381996680932,-0.3366037972174966,0,0.0,1.0201146305291902,0.9678162436047305
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,121.352491,-0.0024602926105732337,0.00931505900924412,0.4980474660643968,-0.0006365011493666417,0.4980474660643968,0,-0.01031505900924412,1.0095920879190883,0.965435132452197
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,118.340158,-0.024823000955126684,-0.022801566365908688,-1.2217729981798906,0.03467406220633906,-1.2217729981798906,-1,0.0,1.0095920879190883,0.9414701352372233
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,115.926432,-0.020396508174342576,-0.05157976878925297,-2.565277970675882,0.07029228674958254,-2.565277970675882,-1,0.0,1.0095920879190883,0.9222674319279579
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,119.025655,0.02673439479272499,-0.024992126050945584,-1.175682181357864,0.05142761869279355,-1.175682181357864,-1,0.0,1.0095920879190883,0.9469236935575925
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,121.323527,0.019305686660577415,-0.002698381996680932,-0.055617665444942926,0.0510106914382733,-0.055617665444942926,0,0.0,1.0095920879190883,0.9652047056768921
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,121.27525,-0.0003979195230616739,-0.0006365011493666417,0.033258970186444727,0.04092030319459239,0.033258970186444727,0,0.0,1.0095920879190883,0.9648206318807523
2015-07-15,125.720001,127.150002,125.580002,126.82,33649200,122.443492,0.009632979523851892,0.03467406220633906,1.7487861112129246,-0.0126162932367202,1.7487861112129246,1,-0.03567406220633906,0.973575836971635,0.9741147292718494
2015-07-16,127.739998,128.570007,127.349998,128.509995,36222400,124.075166,0.013325934872879808,0.07029228674958254,3.144538477424962,-0.026067940138802537,3.144538477424962,1,0.0,0.973575836971635,0.987095718712839
2015-07-17,129.080002,129.619995,128.309998,129.619995,46164700,125.146861,0.008637465776189401,0.05142761869279355,2.1822229304497585,-0.039500039877148896,2.1822229304497585,1,0.0,0.973575836971635,0.9956217242010442
2015-07-20,130.970001,132.970001,130.699997,132.070007,58900200,127.512324,0.01890149685815934,0.0510106914382733,2.089439411073769,-0.07041727982308599,2.089439411073769,1,0.0,0.973575836971635,1.0144404650929455
2015-07-21,132.850006,132.919998,130.320007,130.75,76756400,126.23787,-0.009994751566131055,0.04092030319459239,1.6749650715155668,-0.05636713452151876,1.6749650715155668,1,0.0,0.973575836971635,1.0043013846657112
2015-07-22,121.989998,125.5,121.989998,125.220001,115450600,120.898709,-0.042294447775457544,-0.0126162932367202,-0.5584735428855,-0.017808684789181628,-0.5584735428855,0,-0.0136162932367202,0.9603193428872439,0.9618250122011476
2015-07-23,126.199997,127.089996,125.059998,125.160004,50999500,120.840782,-0.00047913662998666506,-0.026067940138802537,-1.1011397005850894,-0.02229147275793031,-1.1011397005850894,-1,0.0,0.9603193428872439,0.9613641666061646
2015-07-24,125.32,125.739998,123.900002,124.5,42162300,120.203555,-0.005273277691963396,-0.039500039877148896,-1.6149227713055994,-0.02570278391516778,-1.6149227713055994,-1,0.0,0.9603193428872439,0.9562946263925474
2015-07-27,123.089996,123.610001,122.120003,122.769997,44455500,118.533253,-0.013895612321948358,-0.07041727982308599,-2.747543621873786,-0.03526915776115591,-2.747543621873786,-1,0.0,0.9603193428872439,0.9430063269986341
2015-07-28,123.379997,123.910004,122.550003,123.379997,33618100,119.122203,0.004968647911822721,-0.05636713452151876,-2.074605559670793,-0.07083804519632664,-2.074605559670793,-1,0.0,0.9603193428872439,0.9476917934161114
2015-07-29,123.150002,123.5,122.269997,122.989998,37011700,118.745662,-0.0031609640395922067,-0.017808684789181628,-0.5988266767878551,-0.06171230069861422,-0.5988266767878551,0,0.0,0.9603193428872439,0.9446961737365065
2015-07-30,122.32,122.57,121.709999,122.370003,33628300,118.147063,-0.005041017835245132,-0.02229147275793031,-0.7898213880696534,-0.054906256958753175,-0.7898213880696534,0,0.021291472757930308,0.9807659560152412,0.9399339434758129
2015-07-31,122.599998,122.639999,120.910004,121.300003,42885000,117.113989,-0.008743966830559335,-0.02570278391516778,-0.9267350519320537,-0.04333977557540114,-0.9267350519320537,0,0.0,0.9807659560152412,0.9317151922511436
2015-08-03,121.5,122.57,117.519997,118.440002,69976000,114.352685,-0.023577917749859956,-0.03526915776115591,-1.2593510409443183,0.015382489707172375,-1.2593510409443183,-1,0.0,0.9807659560152412,0.9097472880819512
2015-08-04,117.419998,117.699997,113.25,114.639999,124138600,110.683819,-0.03208377660743156,-0.07083804519632664,-2.4577508661288774,-0.005550404797651565,-2.4577508661288774,-1,0.0,0.9807659560152412,0.8805591593219132
2015-08-05,112.949997,117.440002,112.099998,115.400002,99312600,111.417594,0.006629469480087247,-0.06171230069861422,-2.0214786383437895,0.0031336253769760347,-2.0214786383437895,-1,0.0,0.9807659560152412,0.8863967993940491
2015-08-06,115.970001,116.5,114.120003,115.129997,52903000,111.66005,0.00217610155896919,-0.054906256958753175,-1.7026394247121224,0.0001737505938785855,-1.7026394247121224,-1,0.0,0.9807659560152412,0.8883256888510759
2015-08-07,114.580002,116.25,114.5,115.519997,38670400,112.038295,0.0033874693769169184,-0.04333977557540114,-1.2576025019440826,0.0038088851673439006,-1.2576025019440826,-1,0.0,0.9807659560152412,0.8913348649187876
2015-08-10,116.529999,119.989998,116.529999,119.720001,54951600,116.111714,0.036357381197205774,0.015382489707172375,0.7647979706441795,-0.0213832085882395,0.7647979706441795,0,-0.016382489707172376,0.9646985678356764,0.9237414663769998
2015-08-11,117.809998,118.18,113.330002,113.489998,97082800,110.069479,-0.05203811735997632,-0.005550404797651565,0.0515640689605928,0.026522175143574467,0.0515640689605928,0,0.0,0.9646985678356764,0.8756716995393969
2015-08-12,112.529999,115.419998,109.629997,115.239998,101217500,111.766735,0.015419860395632368,0.0031336253769760347,0.37263056473292616,-0.001995799555207456,0.37263056473292616,0,0.0,0.9646985678356764,0.8891744348987006
2015-08-13,116.040001,116.400002,114.540001,115.150002,48535800,111.679451,-0.0007809479269480502,0.0001737505938785855,0.29331665110680266,-0.02171080694155636,0.29331665110680266,0,0.0,0.9646985678356764,0.8884800359670713
2015-08-14,114.32,116.309998,114.010002,115.959999,42929500,112.465036,0.007034284221185905,0.0038088851673439006,0.44696863079080085,-0.08796133760184799,0.44696863079080085,0,0.0,0.9646985678356764,0.8947298570649131
2015-08-17,116.040001,117.650002,115.5,117.160004,40884700,113.628873,0.01034843397907248,-0.0213832085882395,-0.4446109330393533,-0.11983612650985287,-0.4446109330393533,0,0.0,0.9646985678356764,0.9039889099198544
2015-08-18,116.43,117.440002,116.010002,116.5,34560700,112.988761,-0.005633356937369327,0.026522175143574467,1.3080043995870785,-0.10952791136456486,1.3080043995870785,1,0.0,0.9646985678356764,0.8988964177228524
2015-08-19,116.099998,116.519997,114.68,115.010002,47445700,111.543671,-0.012789679143397237,-0.001995799555207456,0.26352481217400087,-0.046256842308874724,0.26352481217400087,0,0.0,0.9646985678356764,0.887399820957028
2015-08-20,114.080002,114.349998,111.629997,112.650002,68501600,109.2548,-0.02051995401872686,-0.02171080694155636,-0.43706651984864936,0.0023967734140741825,-0.43706651984864936,0,0.0,0.9646985678356764,0.8691904174347633
2015-08-21,110.43,111.900002,105.650002,105.760002,128275500,102.572461,-0.061162887122579446,-0.08796133760184799,-2.6506684424164133,0.0711989254113734,-2.6506684424164133,-1,0.0,0.9646985678356764,0.8160282220451732
2015-08-24,94.870003,108.800003,92.0,103.120003,162206300,100.012029,-0.02496217771356779,-0.11983612650985287,-3.322090676786115,0.09348331489205175,-3.322090676786115,-1,0.0,0.9646985678356764,0.7956583805471948
2015-08-25,111.110001,111.110001,103.5,103.739998,103601600,100.613338,0.006012366772401023,-0.10952791136456486,-2.7520508781704667,0.03836517182244781,-2.7520508781704667,-1,-0.11052791136456486,0.8580724500364121,0.8004421705565792
2015-08-26,107.089996,109.889999,105.050003,109.690002,96774600,106.384013,0.05735497017304003,-0.046256842308874724,-0.8835607446676857,0.02415894012195241,-0.8835607446676857,0,0.0,0.8580724500364121,0.8463515073740951
2015-08-27,112.230003,113.239998,110.019997,112.919998,84616100,109.516659,0.029446586114400652,0.0023967734140741825,0.5162068416439431,-0.02258231781888087,0.5162068416439431,0,0.0,0.8580724500364121,0.8712736699190392
2015-08-28,112.169998,113.309998,111.540001,113.290001,53164400,109.87551,0.0032766795780356794,0.0711989254113734,2.342093011694762,-0.03548419479463627,2.342093011694762,1,0.0,0.8580724500364121,0.8741285545601432
2015-08-31,112.029999,114.529999,112.0,112.760002,56229300,109.361485,-0.004678249047490257,0.09348331489205175,2.7153754835750186,-0.003990819985664973,2.7153754835750186,1,0.0,0.8580724500364121,0.8700391634823881
2015-09-01,110.150002,111.879997,107.360001,107.720001,76845900,104.473386,-0.04469671383851448,0.03836517182244781,1.2569761379508735,0.022558491595170427,1.2569761379508735,1,-0.03936517182244781,0.82429428060462,0.8311512719639153
2015-09-02,110.230003,112.339996,109.129997,112.339996,61888800,108.954138,0.042888932498081234,0.02415894012195241,0.8729250888673165,0.0020473843774524436,0.8729250888673165,0,0.0,0.82429428060462,0.86679846276287
2015-09-03,112.489998,112.779999,110.040001,110.370003,53233900,107.043519,-0.01753599298816899,-0.02258231781888087,-0.2989204133151907,0.0347920269698907,-0.2989204133151907,0,0.0,0.82429428060462,0.8515982909977047
2015-09-04,108.970001,110.449997,108.510002,109.269997,49996300,105.976666,-0.009966535199576243,-0.03548419479463627,-0.6094342871833958,0.05527593215661275,-0.6094342871833958,0,0.0,0.82429428060462,0.843110806654577
2015-09-08,111.75,112.559998,110.32,112.309998,54843600,108.925043,0.02782100165332624,-0.003990819985664973,0.1777378170795143,0.035348602065734314,0.1777378170795143,0,0.0,0.82429428060462,0.8665669938004512
2015-09-09,113.760002,114.019997,109.769997,110.150002,85010800,106.830148,-0.01923244593073059,0.022558491595170427,0.8266969190442159,0.05683161648339197,0.8266969190442159,0,0.021558491595170426,0.8420648219249818,0.8499007909468282
2015-09-10,110.269997,113.279999,109.900002,112.57,62892800,109.177209,0.021970024791129195,0.0020473843774524436,0.3147881410161664,0.011992521259633904,0.3147881410161664,0,0.0,0.8420648219249818,0.8685731323939304
2015-09-11,111.790001,114.209999,111.760002,114.209999,49915500,110.76778,0.01456870911583752,0.0347920269698907,1.100282648675726,-0.0066544260433856195,1.100282648675726,1,0.0,0.8420648219249818,0.8812271217056095
2015-09-14,116.580002,116.889999,114.860001,115.309998,58363400,111.834625,0.009631365727470476,0.05527593215661275,1.5479797388100476,-0.0008672180015805164,1.5479797388100476,1,0.0,0.8420648219249818,0.8897145424037223
2015-09-15,115.93,116.529999,114.419998,116.279999,43341200,112.775391,0.008412117445737444,0.035348602065734314,1.0405912190171416,-0.02476777934647101,1.0405912190171416,1,0.0,0.8420648219249818,0.897198925627603
2015-09-16,116.25,116.540001,115.440002,116.410004,37173500,112.901478,0.0011180364694989287,0.05683161648339197,1.5055447921961125,-0.01795382164970416,1.5055447921961125,1,0.0,0.8420648219249818,0.8982020267468499
2015-09-17,115.660004,116.489998,113.720001,113.919998,64112600,110.486519,-0.02138996798607007,0.011992521259633904,0.44499291549515896,0.009480360223856676,0.44499291549515896,0,0.0,0.8420648219249818,0.8789895141497115
2015-09-18,112.209999,114.300003,111.870003,113.449997,74285300,110.030684,-0.004125706956158215,-0.0066544260433856195,0.012768810594178663,0.011106229240563481,0.012768810594178663,0,-0.0076544260433856195,0.8356192990218203,0.875363060996794
2015-09-21,113.669998,115.370003,113.660004,115.209999,50222000,111.73764,0.015513454410589711,-0.0008672180015805164,0.14777105344160818,-0.024043017196353822,0.14777105344160818,0,0.0,0.8356192990218203,0.888942965936282
2015-09-22,113.379997,114.18,112.519997,113.400002,50346200,109.982195,-0.01571041772494919,-0.02476777934647101,-0.40259692871041075,-0.0382716402414045,-0.40259692871041075,0,0.0,0.8356192990218203,0.8749773006077677
2015-09-23,113.629997,114.720001,113.300003,114.32,35756700,110.874465,0.00811285863134481,-0.01795382164970416,-0.24544959186027332,-0.035164417704292905,-0.24544959186027332,0,0.0,0.8356192990218203,0.8820758677532342
2015-09-24,113.25,115.5,112.370003,115.0,50219500,111.533971,0.005948222613745946,0.009480360223856676,0.38915492283533176,-0.04713042091902209,0.38915492283533176,0,0.0,0.8356192990218203,0.8873226513768436
2015-09-25,116.440002,116.690002,114.019997,114.709999,56151900,111.25271,-0.00252175187055792,0.011106229240563481,0.41772971542955656,-0.03774737712007192,0.41772971542955656,0,0.0,0.8356192990218203,0.8850850438209457
2015-09-28,113.849998,114.57,112.440002,112.440002,52109000,109.05113,-0.019789001094894565,-0.024043017196353822,-0.398183645608224,-0.014763460039341147,-0.398183645608224,0,0.0,0.8356192990218203,0.8675700949196982
2015-09-29,112.830002,113.510002,107.860001,109.059998,73365400,105.772996,-0.03006052298586903,-0.0382716402414045,-0.7149520021964466,0.02063085175350432,-0.7149520021964466,0,0.0,0.8356192990218203,0.841490484139512
2015-09-30,110.169998,111.540001,108.730003,110.300003,66473000,106.975629,0.011369943610181954,-0.035164417704292905,-0.6241293604469497,0.004351729495322809,-0.6241293604469497,0,0.0,0.8356192990218203,0.8510581834926829
2015-10-01,109.07,109.620003,107.309998,109.580002,63929100,106.277328,-0.006527664352410589,-0.04713042091902209,-0.887362449635075,-0.0007300804551653162,-0.887362449635075,0,0.0,0.8356192990218203,0.8455027613264704
2015-10-02,108.010002,111.010002,107.550003,110.379997,58019800,107.053212,0.007300559908694826,-0.03774737712007192,-0.6791455777776436,0.015763777363354547,-0.6791455777776436,0,0.0,0.8356192990218203,0.8516754048885012
2015-10-05,109.879997,111.370003,109.07,110.779999,52064700,107.441158,0.0036238613746590875,-0.014763460039341147,-0.15026686787408114,0.007402051642071861,-0.15026686787408114,0,0.0,0.8356192990218203,0.8547617584920238
2015-10-06,110.629997,111.739998,109.769997,111.309998,48196800,107.955183,0.0047842466478256185,0.02063085175350432,0.6599813644791037,0.004312308006554799,0.6599813644791037,0,0.0,0.8356192990218203,0.8588511495697788
2015-10-07,111.739998,111.769997,109.410004,110.779999,46765600,107.441158,-0.004761466617123955,0.004351729495322809,0.2813856336034576,-0.005145337320359045,0.2813856336034576,0,0.0,0.8356192990218203,0.8547617584920237
2015-10-08,110.190002,110.190002,108.209999,109.5,61979600,106.199737,-0.011554426842644405,-0.0007300804551653162,0.1789798051678325,0.021552520417258636,0.1789798051678325,0,0.0,0.8356192990218203,0.8448854762856376
2015-10-09,110.0,112.279999,109.489998,112.120003,52766100,108.740775,0.023926970741933173,0.015763777363354547,0.6004731738851391,-0.009632559635518456,0.6004731738851391,0,0.0,0.8356192990218203,0.8651010263570084
2015-10-12,112.730003,112.75,111.440002,111.599998,30467200,108.236443,-0.004637929056510837,0.007402051642071861,0.4250190987336285,0.0011649218738647438,0.4250190987336285,0,0.0,0.8356192990218203,0.8610887491700498
2015-10-13,110.82,112.449997,110.68,111.790001,33049300,108.420719,0.0017025319281789297,0.004312308006554799,0.3755080582644882,0.01771174382269125,0.3755080582644882,0,0.0,0.8356192990218203,0.8625547802585075
2015-10-14,111.290001,111.519997,109.559998,110.209999,44462400,106.888337,-0.014133663880240399,-0.005145337320359045,0.16228836073677158,0.03221125986832396,0.16228836073677158,0,0.0,0.8356192990218203,0.8503637209160392
2015-10-15,110.93,112.099998,110.489998,111.860001,37673500,108.488609,0.014971436967907925,0.021552520417258636,0.8148062803749397,0.0325406697766768,0.8148062803749397,0,0.0,0.8356192990218203,0.8630948877635293
2015-10-16,111.779999,112.0,110.529999,111.040001,39232600,107.693323,-0.007330594495869924,-0.009632559635518456,0.028077741924452476,0.07240635522036953,0.028077741924452476,0,0.0,0.8356192990218203,0.8567678891298764
2015-10-19,110.800003,111.75,110.110001,111.730003,29759200,108.36253,0.006214006415235174,0.0011649218738647438,0.2825416557020345,0.03177297540026047,0.2825416557020345,0,0.0,0.8356192990218203,0.862091850289297
2015-10-20,111.339996,114.169998,110.82,113.769997,48778800,110.341039,0.01825823926407022,0.01771174382269125,0.6724057572454579,0.00685598945647059,0.6724057572454579,0,0.0,0.8356192990218203,0.877832129559484
2015-10-21,114.0,115.580002,113.699997,113.760002,41795200,110.331345,-8.785489141527325e-05,0.03221125986832396,1.0092969836630215,0.04843525654472902,1.0092969836630215,1,0.0,0.8356192990218203,0.8777550077130607
2015-10-22,114.330002,115.5,114.099998,115.5,41654100,112.018901,0.015295345126083548,0.0325406697766768,0.9884354167450432,0.04354977558653261,0.9884354167450432,0,0.0,0.8356192990218203,0.89118057349218
2015-10-23,116.699997,119.230003,116.330002,119.080002,59366900,115.491004,0.030995688843617586,0.07240635522036953,1.9034360411706603,0.0035270192992693516,1.9034360411706603,1,0.0,0.8356192990218203,0.9188033292516203
2015-10-26,118.080002,118.129997,114.919998,115.279999,66333800,111.80553,-0.031911351294512946,0.03177297540026047,0.8731410775193965,0.051179749337979974,0.8731410775193965,0,0.0,0.8356192990218203,0.8894830734413038
2015-10-27,115.400002,116.540001,113.989998,114.550003,69884400,111.097536,-0.006332370143051103,0.00685598945647059,0.24467651667090295,0.07001306491621917,0.24467651667090295,0,0.0,0.8356192990218203,0.8838505373842948
2015-10-28,116.93,119.300003,116.059998,119.269997,85551400,115.675272,0.04120465822032271,0.04843525654472902,1.2362347389779824,0.022889274036027363,1.2362347389779824,1,0.04743525654472902,0.8752571148446471,0.9202692966950632
2015-10-29,118.699997,120.690002,118.269997,120.529999,51227300,116.897299,0.010564288969210356,0.04354977558653261,1.0811633223426529,0.007530148322759667,1.0811633223426529,1,0.0,0.8752571148446471,0.9299912874748418
2015-10-30,120.989998,121.220001,119.449997,119.5,49365300,115.898343,-0.008545586669201022,0.0035270192992693516,0.04784696823288795,0.017390852602612306,0.04784696823288795,0,0.0,0.8752571148446471,0.9220439663261237
2015-11-02,120.800003,121.360001,119.610001,121.18,32203300,117.527709,0.014058578904790675,0.051179749337979974,1.2284300618741204,-0.0007747875013882632,1.2284300618741204,1,0.0,0.8752571148446471,0.9350065941804057
2015-11-03,120.790001,123.489998,120.699997,122.57,45519000,118.875815,0.011470537556381721,0.07001306491621917,1.6490232603731614,-0.043241882295402156,1.6490232603731614,1,0.0,0.8752571148446471,0.9457316224344166
2015-11-04,123.129997,123.82,121.620003,122.0,44886100,118.322995,-0.004650399242268066,0.022889274036027363,0.4567481743071715,-0.04420474650764217,0.4567481743071715,0,0.021889274036027362,0.8944158576834643,0.9413335928140586
2015-11-05,121.849998,122.690002,120.18,120.919998,39552700,117.777553,-0.004609771752312475,0.007530148322759667,0.07087105817038633,-0.04300361037387146,0.07087105817038633,0,0.0,0.8944158576834643,0.9369942598084016
2015-11-06,121.110001,121.809998,120.620003,121.059998,33042300,117.913914,0.0011577842850920561,0.017390852602612306,0.3100246704817943,-0.072030405164907,0.3100246704817943,0,0.0,0.8944158576834643,0.9380790970376292
2015-11-09,120.959999,121.809998,120.050003,120.57,33871400,117.43665,-0.004047563038234836,-0.0007747875013882632,-0.14191972455617993,-0.0529982505461456,-0.14191972455617993,0,0.0,0.8944158576834643,0.934282162757519
2015-11-10,116.900002,118.07,116.059998,116.769997,59127900,113.735401,-0.0315169838376691,-0.043241882295402156,-1.1836096030589964,-0.026376589642480686,-1.1836096030589964,-1,0.0,0.8944158576834643,0.9048364069340677
2015-11-11,116.370003,117.419998,115.209999,116.110001,45218000,113.092557,-0.005652101230996687,-0.04420474650764217,-1.1673279688080886,0.010162773134575032,-1.1673279688080886,-1,0.0,0.8944158576834643,0.899722179964585
2015-11-12,116.260002,116.82,115.650002,115.720001,32525600,112.712693,-0.0033588771009925855,-0.04300361037387146,-1.109292065886319,0.026443108763269496,-1.109292065886319,-1,0.0,0.8944158576834643,0.8967001237370469
2015-11-13,115.199997,115.57,112.269997,112.339996,45812400,109.420527,-0.02920847610304189,-0.072030405164907,-1.7510219660401607,0.06195483777920385,-1.7510219660401607,-1,0.0,0.8944158576834643,0.8705088796012787
2015-11-16,111.379997,114.239998,111.0,114.18,38106700,111.212713,0.016378882912892356,-0.0529982505461456,-1.346664486699087,0.03126641645726247,-1.346664486699087,-1,0.0,0.8944158576834643,0.8847668426149011
2015-11-17,114.919998,115.050003,113.32,113.690002,27616900,110.735449,-0.004291451823497883,-0.026376589642480686,-0.7966964667116985,0.04565040414474675,-0.7966964667116985,0,0.025376589642480685,0.917113081873625,0.8809699083347909
2015-11-18,115.760002,117.489998,115.5,117.290001,46674700,114.241891,0.03166503618908867,0.010162773134575032,0.11936163851772373,0.006309130509753347,0.11936163851772373,0,0.0,0.917113081873625,0.9088658523637102
2015-11-19,117.639999,119.75,116.760002,118.779999,43295800,115.693167,0.01270353621860143,0.026443108763269496,0.5582818133284302,-0.008166368200466012,0.5582818133284302,0,0.0,0.917113081873625,0.9204116626370626
2015-11-20,119.199997,119.919998,118.849998,119.300003,34287100,116.199658,0.004377881711890463,0.06195483777920385,1.5276954764747859,-0.00838222776869102,1.5276954764747859,1,0.0,0.917113081873625,0.9244411160223321
2015-11-23,119.269997,119.730003,117.339996,117.75,32482500,114.689936,-0.01299248230145389,0.03126641645726247,0.6913466559815574,-0.0034819794476126376,0.6913466559815574,0,0.0,0.917113081873625,0.9124303311836757
2015-11-24,117.330002,119.349998,117.120003,118.879997,42803200,115.790567,0.009596578726837945,0.04565040414474675,1.1852170461509106,-0.021870779853768174,1.1852170461509106,1,0.0,0.917113081873625,0.9211865406896347
2015-11-25,119.209999,119.230003,117.919998,118.029999,21388300,114.962658,-0.007150055669042477,0.006309130509753347,0.003854532106218714,-0.023976968243027197,0.003854532106218714,0,0.0,0.917113081873625,0.9146000056421312
2015-11-27,118.290001,118.410004,117.599998,117.809998,13046400,114.748374,-0.0018639443774864928,-0.008166368200466012,-0.42431011474002933,0.010355676151019066,-0.42431011474002933,0,0.0,0.917113081873625,0.9128952421039654
2015-11-30,117.989998,119.410004,117.75,118.300003,39180300,115.225646,0.004159292052364982,-0.00838222776869102,-0.440343172574198,-0.00016910297903649507,-0.440343172574198,0,-0.00938222776869102,0.9085085180498405,0.9166922400290902
2015-12-01,118.75,118.809998,116.860001,117.339996,34852400,114.290588,-0.008115016339331205,-0.0034819794476126376,-0.3096609901001672,0.007584850294059198,-0.3096609901001672,0,0.0,0.9085085180498405,0.9092532675231161
2015-12-02,117.339996,118.110001,116.080002,116.279999,33386600,113.258137,-0.009033561013790492,-0.021870779853768174,-0.870759137565046,-0.005675918896670629,-0.870759137565046,0,0.0,0.9085085180498405,0.9010394726539577
2015-12-03,116.550003,116.790001,114.220001,115.199997,41569500,112.206202,-0.009287941933920352,-0.023976968243027197,-0.9077062214025695,0.008420149538614474,-0.9077062214025695,0,0.0,0.9085085180498405,0.8926706703517775
2015-12-04,115.290001,119.25,115.110001,119.029999,57777000,115.936671,0.03324654906330404,0.010355676151019066,0.15094670739178123,-0.04914726247401047,0.15094670739178123,0,0.0,0.9085085180498405,0.9223488895910004
2015-12-07,118.980003,119.860001,117.809998,118.279999,32084200,115.206161,-0.006300939932974314,-0.00016910297903649507,-0.1579237138685765,-0.04903614486381502,-0.1579237138685765,0,0.0,0.9085085180498405,0.916537224640442
2015-12-08,117.519997,118.599998,116.860001,118.230003,34309500,115.157465,-0.0004226857277189744,0.007584850294059198,0.11093641098088791,-0.06546566477474991,0.11093641098088791,0,0.0,0.9085085180498405,0.9161498174366632
2015-12-09,117.639999,117.690002,115.080002,115.620003,46361400,112.615293,-0.022075616200825654,-0.005675918896670629,-0.2919784129588312,-0.037017876426428176,-0.2919784129588312,0,0.0,0.9085085180498405,0.895925245684475
2015-12-10,116.040001,116.940002,115.510002,116.169998,29104200,113.150995,0.004756920536538534,0.008420149538614474,0.1913413582256887,-0.061892014294704145,0.1913413582256887,0,0.0,0.9085085180498405,0.9001870908848748
2015-12-11,115.190002,115.389999,112.849998,113.18,46886200,110.238701,-0.025738120994870495,-0.04914726247401047,-1.6338646450693233,-0.06317372154085887,-1.6338646450693233,-1,0.0,0.9085085180498405,0.8770179666216594
2015-12-14,112.18,112.68,109.790001,112.480003,64318700,109.556895,-0.006184815258300391,-0.04903614486381502,-1.5738087147970812,-0.045785927029056483,-1.5738087147970812,-1,0.0,0.9085085180498405,0.8715937725198942
2015-12-15,111.940002,112.800003,110.349998,110.489998,53323100,107.618605,-0.017692085924852052,-0.06546566477474991,-1.9866362013601537,-0.02950487975568905,-1.9866362013601537,-1,0.0,0.9085085180498405,0.8561734606049063
2015-12-16,111.07,111.989998,108.800003,111.339996,56238500,108.446514,0.007692991374493197,-0.037017876426428176,-1.1081183082313764,-0.024519451127769765,-1.1081183082313764,-1,0.0,0.9085085180498405,0.8627599956524098
2015-12-17,112.019997,112.25,108.980003,108.980003,44772800,106.147852,-0.021196273768652407,-0.061892014294704145,-1.7913750458434665,-0.008717237160861258,-1.7913750458434665,-1,0.0,0.9085085180498405,0.84447269858792
